"Time","Sex","a0-4","a5-9","a10-14","a15-19","a20-24","a25-29","a30-34","a35-39","a40-44","a45-49","a50-54","a55-59","a60-64","a65-69","a70-74","a75-79","a80+","a80-84","a85-89","a90-94","a95-99","a100+"
"2036","Female","4,075475886","4,323744468","4,505170199","4,561095068","4,597469698","4,704127924","5,061894865","5,627490087","6,09618275","6,743806301","6,520493453","5,924493232","5,942445896","7,473037509","7,628617533","6,34720636","4,762460098","2,910804442","1,582103089","0,55052403","0,061357112","0"
"2036","Male","4,376166205","4,63827724","4,828566917","4,872201053","4,873359262","4,957022019","5,315096542","5,97904712","6,511510013","7,079124204","6,725956638","6,040906391","5,95363565","7,333671066","7,300441063","5,726184477","3,895086834","2,208051727","1,060231208","0,300964159","0,024500213","0"
"2037","Female","4,052511425","4,29264394","4,497123411","4,596628942","4,641883973","4,722114891","5,010232986","5,541465035","6,026102354","6,649693249","6,646268491","6,023644615","5,830016706","7,112754107","7,700165823","6,544407525","4,88578226","3,024545794","1,557931056","0,576981551","0,067101867","0"
"2037","Male","4,348751424","4,602055314","4,816578992","4,906916983","4,919751416","4,973484942","5,255258971","5,865602891","6,433423326","7,001938516","6,863321201","6,138105273","5,842569646","6,970565732","7,368749627","5,944782763","4,036007619","2,291303553","1,063176143","0,329974236","0,027681432","0"
"2038","Female","4,034957366","4,259720731","4,478334819","4,620158601","4,683747485","4,7531611","4,971694662","5,454376239","5,969524529","6,519762737","6,753437671","6,145611004","5,793057384","6,708931065","7,726511821","6,750133655","5,027511544","3,156482022","1,530762254","0,588844437","0,073278874","0"
"2038","Male","4,327363988","4,564528657","4,794105542","4,929796906","4,964014965","5,003459064","5,213441394","5,75111697","6,364254482","6,889004831","6,986368602","6,260142163","5,808660348","6,569966362","7,389449514","6,168056419","4,197438349","2,383292021","1,056694858","0,347790352","0,031054213","0"
"2039","Female","4,020695783","4,227014068","4,451709623","4,629150389","4,720564898","4,790797997","4,947724772","5,373362581","5,910065891","6,388329629","6,820086676","6,277088107","5,801718965","6,342441462","7,672939166","6,941972689","5,202916277","3,309639441","1,521457999","0,571499595","0,07882399","0"
"2039","Male","4,310068857","4,527840428","4,76436639","4,938622321","5,003398722","5,041125664","5,188381718","5,646544168","6,289017778","6,771693568","7,07225468","6,396015729","5,821543829","6,21175663","7,332907242","6,373421213","4,387991924","2,496175926","1,052097764","0,340608492","0,034166955","0"
"2040","Female","4,007788494","4,19693546","4,419741704","4,62372315","4,749857871","4,829338447","4,939053828","5,30371601","5,838305983","6,277679465","6,833622172","6,407294998","5,836233663","6,065274014","7,52257304","7,103966849","5,414920719","3,475846486","1,56002094","0,511128175","0,082978534","0"
"2040","Male","4,295033932","4,494352395","4,729871304","4,933450396","5,035305739","5,081100048","5,178836286","5,559397818","6,19931891","6,670046368","7,107262343","6,536263623","5,861525051","5,945930686","7,185639536","6,544598664","4,608430975","2,629962394","1,069415298","0,297558727","0,036699506","0"
"2041","Female","4,002070569","4,172070996","4,400217513","4,635749804","4,790026314","4,869956632","4,942807997","5,244154427","5,761271478","6,18955552","6,800647886","6,539870437","5,905341924","5,870641798","7,266361525","7,186067933","5,564769159","3,586061786","1,666445511","0,520241707","0,085669081","0"
"2041","Male","4,287076794","4,465149362","4,70543616","4,942502322","5,077003043","5,124168572","5,181371543","5,48625261","6,098767827","6,580893297","7,090775925","6,676244017","5,929638431","5,758114075","6,933056781","6,630237419","4,779943521","2,747505872","1,156178461","0,311071154","0,038612814","0"
"2042","Female","4,001626318","4,149327162","4,373576824","4,634046966","4,825180409","4,913280423","4,963044533","5,195167999","5,677956863","6,122685321","6,710313103","6,669923271","6,007911291","5,76506312","6,921124906","7,259361463","5,74250926","3,689097077","1,74378796","0,547993107","0,087022624","0"
"2042","Male","4,284713785","4,43890008","4,674474657","4,937698527","5,113011693","5,170627262","5,200892501","5,43024611","5,989507768","6,507888432","7,019629579","6,81869759","6,031193476","5,659303246","6,598297986","6,701423525","4,972039658","2,858983842","1,214321716","0,3381844","0,039964167","0"
"2043","Female","4,005532758","4,130502272","4,341965816","4,618115605","4,852175822","4,957716536","4,996125457","5,158404381","5,592750605","6,068673622","6,58345424","6,781242927","6,133685282","5,733135458","6,53572413","7,298629336","5,937947701","3,798316876","1,816616237","0,571881223","0,087403715","0"
"2043","Male","4,287162831","4,417380697","4,639184637","4,918999915","5,140274687","5,21847929","5,233915033","5,391454963","5,878444671","6,443147255","6,91258205","6,946958029","6,157473684","5,633292422","6,229677717","6,738228542","5,175434434","2,973462278","1,263741562","0,359812064","0,040893237","0"
"2044","Female","4,013162395","4,11630495","4,307776337","4,590101932","4,867833914","5,001120357","5,036317467","5,135872111","5,513138969","6,011337206","6,454696249","6,851886885","6,269323322","5,746031948","6,188852311","7,268544162","6,1333583","3,946491992","1,888815187","0,571631802","0,087402202","0"
"2044","Male","4,293951368","4,401162531","4,602044025","4,888802496","5,155797457","5,265072008","5,275151348","5,368969244","5,776697301","6,371791034","6,800840772","7,0380304","6,297529059","5,651753504","5,902964169","6,71046936","5,372195633","3,118715341","1,306885212","0,359554815","0,041622922","0"
"2045","Female","4,023528585","4,106593556","4,273483949","4,553158807","4,869508681","5,040436644","5,079358332","5,128705871","5,444334926","5,941052753","6,346273773","6,868903887","6,403580032","5,784930042","5,930800295","7,150089738","6,313386148","4,14281032","1,98019569","0,531371579","0,087496391","0"
"2045","Male","4,304285144","4,389947772","4,565566436","4,850282263","5,157262153","5,307097815","5,320491843","5,362012326","5,69175254","6,285335552","6,704192168","7,078054474","6,441690275","5,696863023","5,665410617","6,601922349","5,54804996","3,299444822","1,363285962","0,32471244","0,042340066","0"
"2046","Female","4,040985569","4,103314963","4,257791236","4,540020542","4,877457018","5,077221995","5,122940316","5,136630979","5,388265515","5,867418854","6,262143541","6,840156232","6,539627181","5,856529401","5,745362608","6,900883871","6,379372171","4,284787644","2,109710562","0,581462053","0,087917748","0"
"2046","Male","4,321511812","4,384285088","4,545714645","4,832766113","5,163924663","5,346140488","5,366537407","5,368893603","5,622526277","6,18885226","6,620377718","7,067055173","6,584896624","5,768399415","5,494168867","6,365923641","5,619258248","3,454198141","1,483283042","0,358151812","0,043134962","0"
"2047","Female","4,064662162","4,103477546","4,24076434","4,51940646","4,875318308","5,111661644","5,169246055","5,160489002","5,342313019","5,78712253","6,199097448","6,754115859","6,674099746","5,963035474","5,648966754","6,574784253","6,448946117","4,434495161","2,178730987","0,66078778","0,088479355","0"
"2047","Male","4,345133167","4,38278139","4,525304828","4,80792709","5,159732651","5,381961151","5,416054282","5,392180782","5,569950489","6,083240818","6,552256152","7,001869545","6,731277191","5,873681739","5,408689803","6,060502832","5,686739794","3,607728528","1,556430363","0,412612238","0,043945167","0"
"2048","Female","4,092640756","4,108555237","4,223846589","4,491062061","4,863269665","5,142077691","5,216886238","5,196911991","5,308430708","5,704847098","6,148884589","6,631796958","6,791049131","6,094102721","5,624283471","6,218115328","6,503649682","4,586221869","2,24023411","0,723629506","0,089504599","0"
"2048","Male","4,373235943","4,386761347","4,505703637","4,775860906","5,144966389","5,412753747","5,467180943","5,428563251","5,534267857","5,975601372","6,492090604","6,901239764","6,864494781","6,003893923","5,391199921","5,731810943","5,737540122","3,753876408","1,618026025","0,45601485","0,044917265","0"
"2049","Female","4,121771598","4,118904604","4,207801465","4,456436244","4,842529012","5,165325051","5,264154984","5,240305095","5,288605815","5,627975336","6,095075097","6,507601805","6,867911653","6,235610411","5,643659925","5,90628163","6,508335455","4,755662834","2,313684606","0,74100165","0,091365732","0"
"2049","Male","4,402765961","4,396534017","4,487753686","4,738347163","5,12123345","5,435596186","5,517770301","5,473008092","5,514685957","5,877090073","6,425083658","6,796004512","6,961311697","6,147748234","5,415974292","5,45082561","5,741884974","3,907828663","1,67655993","0,465773926","0,046219619","0"
"2050","Female","4,148779892","4,133930281","4,193451781","4,417863482","4,813124816","5,177742661","5,309041047","5,286330912","5,283488064","5,56114289","6,027442774","6,403108046","6,890571075","6,375322473","5,689929927","5,685487349","6,439439743","4,933822795","2,434477316","0,701186424","0,094316251","0"
"2050","Male","4,430744938","4,411594402","4,472475805","4,697962009","5,089204737","5,447313919","5,565639317","5,521660818","5,510240006","5,794943452","6,342574188","6,70543739","7,007302496","6,295333325","5,468105784","5,259032874","5,68017469","4,060091129","1,762947724","0,429244453","0,047976544","0"
