"Ville","pop","cX","cY"
"2252180","8","2.9324621874","50.6805625935"
"2250703","185","3.1401012298","50.680509803"
"2251965","58","2.9609181711","50.6805037411"
"2250010","28","3.2310995282","50.6804914514"
"2251336","135","3.049101085","50.6804565577"
"2250250","257","3.1998276302","50.6804498166"
"2250922","2","3.1088276728","50.6804438805"
"2250481","14","3.1685554274","50.6803997402"
"2251553","3","3.0178270194","50.6803660101"
"2249790","41","3.2595528639","50.6803589286"
"2250702","240.5","3.1372820888","50.6803415413"
"2251964","4","2.958099579","50.6803311065"
"2252597","3","2.8699147983","50.6803088468"
"2251335","177.5","3.0462822273","50.6802860742"
"2250249","317","3.1970093469","50.6802826846"
"2250921","74","3.1060086563","50.6802748256"
"2250480","139.5","3.1657362306","50.680232179"
"2252179","3","2.9268251443","50.6802158395"
"2251136","97.5","3.0747371854","50.6801991063"
"2251552","6","3.0150082284","50.680194738"
"2249789","52","3.2567333428","50.6801936074"
"2250701","186.5","3.1344629669","50.6801732154"
"2252596","51","2.8670965059","50.6801339906"
"2250248","187","3.1941900292","50.6801158096"
"2251334","139","3.0434633704","50.6801155089"
"2250920","259","3.1031896146","50.6801057089"
"2250479","341","3.1629170244","50.6800645317"
"2251135","80","3.0719181994","50.6800292418"
"2249788","127","3.2539138475","50.6800281729"
"2250700","65.5","3.1316438751","50.6800048042"
"2252595","12","2.8642782032","50.6799590286"
"2250247","303.5","3.1913707304","50.6799488703"
"2251333","2","3.0406445447","50.6799449031"
"2250919","159","3.1003717231","50.6799362122"
"2252387","10","2.8927343339","50.6799171771"
"2250478","330.5","3.160097828","50.6798968494"
"2249787","285","3.2510944501","50.6798626869"
"2251134","67","3.0690993032","50.6798593126"
"2251551","4","3.0093707056","50.6798520908"
"2250009","6","3.2198220832","50.6798268517"
"2252594","21","2.8614599531","50.6797840096"
"2250246","474","3.1885515211","50.6797818663"
"2250918","137.5","3.0975538396","50.6797666721"
"2251751","6","2.9780993333","50.6797496926"
"2252386","38","2.8899159118","50.6797428662"
"2250477","236","3.1572786596","50.6797290736"
"2249786","211","3.2482750252","50.6796971308"
"2251133","35","3.0662804493","50.679689322"
"2251550","5","3.0065519727","50.6796806259"
"2250008","14","3.2170027647","50.6796605128"
"2250245","650.5","3.1857322592","50.6796147535"
"2252593","136","2.8586417247","50.679608946"
"2251332","11","3.0350069192","50.6796034552"
"2250917","176.5","3.0947348791","50.6795974104"
"2251750","5","2.9752807249","50.6795774942"
"2252385","256.5","2.8870975636","50.6795684929"
"2250476","405.5","3.1544595011","50.6795612627"
"2249785","209","3.2454556652","50.6795315163"
"2251132","195.5","3.063461544","50.6795192675"
"2251549","13","3.003733292","50.6795091039"
"2250007","176.5","3.2141834373","50.6794941214"
"2250244","241","3.182913017","50.6794476213"
"2252592","47","2.8558234765","50.6794338059"
"2250916","277.5","3.0919159205","50.6794280417"
"2251749","3","2.9724621011","50.6794052046"
"2252384","12","2.8842792562","50.6793940385"
"2250475","149","3.1516404029","50.6793933205"
"2249784","214.5","3.2426362888","50.6793658106"
"2251131","102","3.0606426678","50.679349153"
"2251548","9","3.0009158992","50.6793370028"
"2250699","111","3.1203676402","50.6793304868"
"2250006","144","3.2113641406","50.6793276896"
"2250243","387.5","3.1800938266","50.6792804319"
"2250915","103","3.0890969461","50.6792585819"
"2252591","12/05/17","2.8530052594","50.6792585807"
"2250474","290","3.1488213237","50.679225314"
"2252383","1","2.8814610029","50.6792195019"
"2249783","231.5","3.2398169311","50.6792000407"
"2251547","139","2.9980984883","50.6791648451"
"2250005","81","3.2085448553","50.6791611549"
"2251963","3","2.9383698982","50.6791207423"
"2250242","353.5","3.177274626","50.6791131117"
"2250914","68","3.0862780541","50.6790891064"
"2252590","101","2.8501870668","50.6790832765"
"2251748","15","2.9668249581","50.6790604386"
"2250473","471.5","3.1460022331","50.6790572893"
"2252382","106","2.8786427348","50.679044919"
"2249782","172.5","3.2369975777","50.6790342169"
"2251546","96","2.9952798328","50.6789931232"
"2250241","7","3.1744554726","50.6789457488"
"2250913","111","3.083459153","50.6789195449"
"2252589","77","2.847368894","50.6789079081"
"2250472","84","3.1431831358","50.6788891442"
"2251747","134.5","2.964006427","50.6788879382"
"2252381","323","2.8758244602","50.6788702584"
"2249781","177","3.2341782476","50.6788683142"
"2250004","11","3.2029064085","50.6788278818"
"2251545","85","2.9924612338","50.6788212846"
"2250240","53","3.1716363382","50.6787783217"
"2251962","12/05/17","2.9327329985","50.678774285"
"2250912","14","3.080640236","50.6787498923"
"2252588","58","2.8445507362","50.6787324901"
"2250471","23/05/17","3.1403640944","50.67872097"
"2251746","58.5","2.9611879154","50.6787153736"
"2249780","6","3.2313589131","50.6787023443"
"2252380","37","2.87300621","50.6786955189"
"2251130","41","3.0493674092","50.6786679389"
"2250003","249.5","3.2000882019","50.6786608342"
"2250698","28/05/17","3.1090917205","50.678655075"
"2250239","36","3.1688171942","50.6786108086"
"2249549","5","3.2598111041","50.6785697606"
"2250470","28","3.137545068","50.6785527034"
"2251745","33","2.9583693889","50.6785427627"
"2249779","92","3.2285396039","50.6785363038"
"2252379","2","2.8701879795","50.6785207152"
"2250002","336","3.1972700114","50.6784936692"
"2252178","1","2.8986431971","50.6784774055"
"2250238","24","3.1659980976","50.6784432529"
"2251331","14","3.015275881","50.6784062291"
"2250469","284","3.1347260573","50.6783843621"
"2249778","21","3.2257203511","50.6783701914"
"2251744","6","2.9555509163","50.6783700695"
"2251129","2","3.043729933","50.6783269387"
"2250001","102","3.1944508124","50.6783268173"
"2250697","34","3.1034538863","50.6783169624"
"2252177","13","2.8958248898","50.6783032307"
"2250237","131","3.1631790199","50.6782756329"
"2251330","22","3.0124571982","50.6782349194"
"2250468","192","3.1319070545","50.6782159774"
"2249777","4","3.222901117","50.6782040147"
"2251743","11","2.9527324514","50.6781972882"
"2250000","194.5","3.1916316281","50.678159873"
"2250696","228.5","3.1006361047","50.6781474754"
"2251544","14","2.9811869272","50.6781334385"
"2252176","78","2.8930065599","50.6781290137"
"2250236","238","3.1603599328","50.6781079269"
"2251961","5","2.9214594321","50.6780805636"
"2249548","103","3.2513530548","50.6780735411"
"2250911","38","3.0693648981","50.6780706451"
"2251329","10","3.0096385696","50.6780635723"
"2250467","53.5","3.1290880706","50.6780475285"
"2249776","175.5","3.2200819016","50.6780377737"
"2252378","94","2.8617334671","50.6779959026"
"2249999","322.5","3.188812542","50.6779928774"
"2250695","125","3.0978183166","50.6779779556"
"2251543","3","2.9783683646","50.6779612832"
"2252175","109","2.8901882919","50.6779547104"
"2250235","212.5","3.1575408553","50.6779401858"
"2249547","201.5","3.2485337762","50.6779079963"
"2250910","138","3.0665461212","50.6779006572"
"2251328","6","3.0068199583","50.6778921411"
"2250466","74","3.126269105","50.6778789704"
"2249775","95","3.2172626675","50.677871476"
"2249998","365","3.1859933691","50.6778257912"
"2252377","68","2.8589152991","50.6778208325"
"2251128","16","3.03527377","50.6778148781"
"2250694","123","3.0949994535","50.6778086463"
"2251542","3","2.9755498563","50.6777890905"
"2252174","211","2.8873700648","50.677780326"
"2250234","315.5","3.154721839","50.6777723583"
"2249546","128","3.2457144701","50.6777423814"
"2250909","149","3.0637272928","50.6777306055"
"2251327","4","3.00400142","50.6777206026"
"2249774","219","3.2144434448","50.6777050754"
"2249997","367","3.183174215","50.6776586406"
"2252376","66","2.8560971904","50.6776457105"
"2250693","318.5","3.0921806233","50.677639305"
"2252173","7","2.8845518917","50.6776058595"
"2250233","81","3.1519028409","50.6776044217"
"2249545","154","3.242895217","50.6775766842"
"2250908","85","3.0609085774","50.6775604919"
"2251326","5","3.0011841225","50.6775485219"
"2249773","302","3.211624297","50.6775386206"
"2249996","271","3.1803551855","50.6774914521"
"2252375","208","2.8532790666","50.6774704973"
"2250692","151","3.089361784","50.6774698776"
"2250232","426","3.1490838196","50.677436443"
"2251960","29","2.9101862261","50.6773857659"
"2249772","318","3.208805135","50.6773720944"
"2249995","257","3.1775360692","50.677324173"
"2250691","178.5","3.0865429287","50.6773003592"
"2252374","192","2.8504609692","50.6772952136"
"2251541","18","2.9670944831","50.6772720546"
"2250231","135","3.1462648272","50.6772684155"
"2252172","74","2.8789155359","50.6772567695"
"2249544","6","3.2372567437","50.6772450939"
"2249771","132","3.2059859641","50.6772055156"
"2251325","5","2.9955482561","50.6772046536"
"2251742","7","2.9358220715","50.6771592507"
"2249994","211","3.174716983","50.6771568086"
"2251127","5","3.0239992029","50.6771312155"
"2250690","297","3.083724156","50.677130825"
"2252373","86","2.8476428916","50.6771198656"
"2250230","306","3.1434458439","50.6771003082"
"2251540","92","2.964276052","50.6770995599"
"2252171","217","2.8760974219","50.6770821102"
"2249543","16","3.2344375236","50.6770792008"
"2250465","2","3.1121745966","50.6770352677"
"2249993","138","3.1718979862","50.6769893795"
"2250689","31/05/17","3.080905374","50.6769612048"
"2249331","2","3.2628886672","50.6769458532"
"2252372","230","2.8448248385","50.6769444388"
"2250229","128","3.1406269217","50.6769321144"
"2251539","2","2.9614576061","50.676927019"
"2249542","22","3.2316183078","50.676913254"
"2252170","164","2.8732792933","50.6769074046"
"2250907","37","3.0496337572","50.6768793377"
"2249770","227","3.2003487707","50.6768718111"
"2250464","93","3.10935575","50.6768663093"
"2251324","9","2.989911191","50.6768609596"
"2249992","159.5","3.1690789708","50.6768218936"
"2251741","1","2.930185434","50.6768126793"
"2251126","1","3.0183620791","50.6767889624"
"2252371","165.5","2.8420068382","50.6767689548"
"2250228","22","3.1378080185","50.6767638564"
"2249541","132","3.2287991033","50.6767472043"
"2252169","86.5","2.870461158","50.6767326213"
"2249769","111","3.1975306757","50.6767046663"
"2250463","42","3.1065369132","50.6766973158"
"2251959","10","2.8989152202","50.6766892348"
"2249991","63.5","3.1662599458","50.6766543217"
"2251125","10","3.0155435145","50.6766177151"
"2250227","102","3.1349891033","50.6765955352"
"2252370","167.5","2.8391888576","50.6765934067"
"2251538","11","2.9558208295","50.6765816845"
"2249540","143","3.2259799506","50.6765810974"
"2252168","60","2.8676430354","50.6765577351"
"2249768","228.5","3.1947115583","50.6765378023"
"2250462","128","3.1037180928","50.676528205"
"2251958","220","2.8960970082","50.6765150803"
"2249990","177","3.1634409682","50.6764867073"
"2249330","19","3.2544308953","50.6764498501"
"2251124","2","3.0127249429","50.6764463901"
"2250226","164","3.132170215","50.6764271457"
"2252369","113.5","2.8363708639","50.6764177871"
"2249539","8","3.2231607837","50.6764149191"
"2251537","7","2.9530024763","50.6764089328"
"2249767","322.5","3.1918925303","50.6763708736"
"2250461","125","3.1009004298","50.6763587411"
"2251323","16","2.9814558393","50.6763450184"
"2251957","57","2.8932788087","50.6763408231"
"2249989","244","3.1606220096","50.6763190286"
"2251740","3","2.9217306125","50.6762922939"
"2249329","7","3.2516116871","50.6762843961"
"2250688","106","3.0696304278","50.6762819667"
"2251123","03/05/17","3.0099063912","50.6762750457"
"2250225","272","3.1293513424","50.6762586813"
"2249538","136","3.2203416309","50.6762486912"
"2252368","9","2.8335528473","50.6762420805"
"2249766","304","3.1890735211","50.6762038806"
"2250460","226.5","3.0980827839","50.6761892047"
"2251322","3","2.9786373997","50.6761728717"
"2251956","184","2.8904606849","50.6761665118"
"2249988","104","3.1578030414","50.6761512638"
"2249328","15","3.2487924624","50.676118851"
"2250687","180","3.0668117859","50.6761120113"
"2249537","214","3.2175225345","50.6760823914"
"2252367","7","2.8307348928","50.6760662875"
"2249765","375","3.1862544603","50.6760368238"
"2252167","3","2.8591888605","50.676032719"
"2250459","159","3.0952640347","50.6760199333"
"2251955","273.5","2.8876425808","50.6759921362"
"2249987","276.5","3.1549841206","50.6759834565"
"2249327","34","3.2459732907","50.6759532235"
"2250686","223.5","3.0639930906","50.6759419723"
"2251122","8","3.0042694865","50.6759321185"
"2249536","157","3.214703468","50.6759160064"
"2251536","4","2.9445474872","50.6758902414"
"2249764","238","3.1834354175","50.6758696578"
"2252166","62.5","2.8563708616","50.675857607"
"2250906","3","3.032722078","50.6758554948"
"2250458","281.5","3.0924452907","50.6758505653"
"2251321","5","2.9730005907","50.6758284095"
"2251954","56","2.8848244733","50.6758176933"
"2249986","259","3.15216523","50.6758155639"
"2249326","84","3.2431541377","50.6757875317"
"2250685","65","3.0611744679","50.6757718259"
"2249535","211","3.2118843972","50.6757495541"
"2249763","355","3.1806164649","50.6757024719"
"2250905","1","3.0299035288","50.6756845984"
"2252165","145","2.8535528448","50.6756824382"
"2250457","250","3.0896265567","50.6756811624"
"2251320","10","2.970182224","50.6756560595"
"2249985","300","3.1493462948","50.6756475586"
"2249325","65","3.2403349692","50.6756217937"
"2250684","16","3.058355811","50.6756016583"
"2251739","15","2.9104578063","50.6755975192"
"2249534","252.5","3.2090653195","50.675583069"
"2249762","300","3.1777974937","50.6755352293"
"2250904","9","3.0270850159","50.6755136805"
"2250456","216","3.0868078477","50.6755116554"
"2252164","102","2.8507348521","50.6755071456"
"2251319","123","2.9673639182","50.6754836659"
"2249984","636.5","3.1465274045","50.675479545"
"2251953","88","2.8791883405","50.6754686179"
"2249324","45.5","3.2375158536","50.6754559734"
"2251738","5","2.9076396275","50.6754236514"
"2249533","246","3.2062462533","50.6754164811"
"2249761","263.5","3.1749785121","50.6753678558"
"2250903","2","3.0242665284","50.6753426585"
"2250455","334","3.0839891565","50.6753421093"
"2252163","142","2.847916912","50.675331796"
"2249983","361","3.1437085634","50.6753114211"
"2251318","12","2.9645455528","50.6753111949"
"2251952","34","2.8763703034","50.6752939614"
"2250683","50","3.0527186313","50.6752610902"
"2249532","137","3.2034272732","50.6752498179"
"2250224","79","3.1124385071","50.6752464913"
"2249760","222","3.1721595779","50.6752004398"
"2250454","170","3.0811704845","50.6751724989"
"2250902","4","3.0214479876","50.675171553"
"2252162","180.5","2.8450989918","50.6751563821"
"2249323","18","3.2318776555","50.6751241369"
"2251951","320","2.8735522747","50.6751192616"
"2250682","196","3.0499000433","50.6750907088"
"2249531","285","3.2006092858","50.6750827562"
"2250223","76","3.1096197559","50.6750775531"
"2251121","1","2.9901797481","50.6750725445"
