"fill","cx","cy","type","cxx","cyy","cxxx","cyyy","cxxxx","cyyyy","id_x","id_y"
"#1D0C0D","914","7.8","circle","914","7,8","117,1794872","1","118,1794872","2","118","2"
"#1D0C0D","914","15.6","circle","914","15,6","117,1794872","2","118,1794872","3","118","3"
"#1D0C0D","914","23.4","circle","914","23,4","117,1794872","3","118,1794872","4","118","4"
"#1D0C0D","914","31.3","circle","914","31,3","117,1794872","4,012820513","118,1794872","5,012820513","118","5"
"#1D0C0D","914","39.1","circle","914","39,1","117,1794872","5,012820513","118,1794872","6,012820513","118","6"
"#1D0C0D","914","46.9","circle","914","46,9","117,1794872","6,012820513","118,1794872","7,012820513","118","7"
"#180C0E","914","54.7","circle","914","54,7","117,1794872","7,012820513","118,1794872","8,012820513","118","8"
"#180C0E","914","62.5","circle","914","62,5","117,1794872","8,012820513","118,1794872","9,012820513","118","9"
"#180C0E","914","70.3","circle","914","70,3","117,1794872","9,012820513","118,1794872","10,01282051","118","10"
"#1C0E11","914","78.1","circle","914","78,1","117,1794872","10,01282051","118,1794872","11,01282051","118","11"
"#1C0E11","914","85.9","circle","914","85,9","117,1794872","11,01282051","118,1794872","12,01282051","118","12"
"#453234","914","93.8","circle","914","93,8","117,1794872","12,02564103","118,1794872","13,02564103","118","13"
"#281414","914","101.6","circle","914","101,6","117,1794872","13,02564103","118,1794872","14,02564103","118","14"
"#1C0C0D","914","109.4","circle","914","109,4","117,1794872","14,02564103","118,1794872","15,02564103","118","15"
"#1C0C0D","914","117.2","circle","914","117,2","117,1794872","15,02564103","118,1794872","16,02564103","118","16"
"#1C0C0D","914","125","circle","914","125","117,1794872","16,02564103","118,1794872","17,02564103","118","17"
"#1C0C0D","914","132.8","circle","914","132,8","117,1794872","17,02564103","118,1794872","18,02564103","118","18"
"#1C0C0D","914","140.6","circle","914","140,6","117,1794872","18,02564103","118,1794872","19,02564103","118","19"
"#1C0C0D","914","148.4","circle","914","148,4","117,1794872","19,02564103","118,1794872","20,02564103","118","20"
"#1C0C0D","914","156.3","circle","914","156,3","117,1794872","20,03846154","118,1794872","21,03846154","118","21"
"#180C0E","914","164.1","circle","914","164,1","117,1794872","21,03846154","118,1794872","22,03846154","118","22"
"#1C0C0D","914","171.9","circle","914","171,9","117,1794872","22,03846154","118,1794872","23,03846154","118","23"
"#1C0C0D","914","179.7","circle","914","179,7","117,1794872","23,03846154","118,1794872","24,03846154","118","24"
"#1C0C0D","914","187.5","circle","914","187,5","117,1794872","24,03846154","118,1794872","25,03846154","118","25"
"#180C0E","914","195.3","circle","914","195,3","117,1794872","25,03846154","118,1794872","26,03846154","118","26"
"#180C0E","914","203.1","circle","914","203,1","117,1794872","26,03846154","118,1794872","27,03846154","118","27"
"#231213","914","210.9","circle","914","210,9","117,1794872","27,03846154","118,1794872","28,03846154","118","28"
"#2E1818","914","218.8","path","914","218,8","117,1794872","28,05128205","118,1794872","29,05128205","118","29"
"#291211","914","226.6","circle","914","226,6","117,1794872","29,05128205","118,1794872","30,05128205","118","30"
"#3E2723","914","234.4","circle","914","234,4","117,1794872","30,05128205","118,1794872","31,05128205","118","31"
"#220C08","914","242.2","circle","914","242,2","117,1794872","31,05128205","118,1794872","32,05128205","118","32"
"#260D0E","914","250","circle","914","250","117,1794872","32,05128205","118,1794872","33,05128205","118","33"
"#260D0E","914","257.8","circle","914","257,8","117,1794872","33,05128205","118,1794872","34,05128205","118","34"
"#260D0E","914","265.6","circle","914","265,6","117,1794872","34,05128205","118,1794872","35,05128205","118","35"
"#210B0C","914","273.4","circle","914","273,4","117,1794872","35,05128205","118,1794872","36,05128205","118","36"
"#210B0C","914","281.2","circle","914","281,2","117,1794872","36,05128205","118,1794872","37,05128205","118","37"
"#1E0D0C","914","289.1","circle","914","289,1","117,1794872","37,06410256","118,1794872","38,06410256","118","38"
"#1E0D0C","914","296.9","circle","914","296,9","117,1794872","38,06410256","118,1794872","39,06410256","118","39"
"#1E0D0C","914","304.7","circle","914","304,7","117,1794872","39,06410256","118,1794872","40,06410256","118","40"
"#1C0A0A","914","312.5","circle","914","312,5","117,1794872","40,06410256","118,1794872","41,06410256","118","41"
"#1C0A0A","914","320.3","circle","914","320,3","117,1794872","41,06410256","118,1794872","42,06410256","118","42"
"#1C0A0A","914","328.1","circle","914","328,1","117,1794872","42,06410256","118,1794872","43,06410256","118","43"
"#1C0A0A","914","335.9","circle","914","335,9","117,1794872","43,06410256","118,1794872","44,06410256","118","44"
"#1C0A0A","914","343.7","circle","914","343,7","117,1794872","44,06410256","118,1794872","45,06410256","118","45"
"#220606","914","351.6","circle","914","351,6","117,1794872","45,07692308","118,1794872","46,07692308","118","46"
"#482622","914","359.4","circle","914","359,4","117,1794872","46,07692308","118,1794872","47,07692308","118","47"
"#482622","914","367.2","circle","914","367,2","117,1794872","47,07692308","118,1794872","48,07692308","118","48"
"#482622","914","375","circle","914","375","117,1794872","48,07692308","118,1794872","49,07692308","118","49"
"#471E16","914","382.8","circle","914","382,8","117,1794872","49,07692308","118,1794872","50,07692308","118","50"
"#471E16","914","390.6","circle","914","390,6","117,1794872","50,07692308","118,1794872","51,07692308","118","51"
"#291311","914","398.4","circle","914","398,4","117,1794872","51,07692308","118,1794872","52,07692308","118","52"
"#0D0A0D","914","406.2","circle","914","406,2","117,1794872","52,07692308","118,1794872","53,07692308","118","53"
"#0D0D0F","914","414.1","circle","914","414,1","117,1794872","53,08974359","118,1794872","54,08974359","118","54"
"#0D0D0F","914","421.9","circle","914","421,9","117,1794872","54,08974359","118,1794872","55,08974359","118","55"
"#131114","914","429.7","circle","914","429,7","117,1794872","55,08974359","118,1794872","56,08974359","118","56"
"#131114","914","437.5","circle","914","437,5","117,1794872","56,08974359","118,1794872","57,08974359","118","57"
"#131114","914","445.3","circle","914","445,3","117,1794872","57,08974359","118,1794872","58,08974359","118","58"
"#111013","914","453.1","circle","914","453,1","117,1794872","58,08974359","118,1794872","59,08974359","118","59"
"#111013","914","460.9","circle","914","460,9","117,1794872","59,08974359","118,1794872","60,08974359","118","60"
"#1C1516","914","468.7","circle","914","468,7","117,1794872","60,08974359","118,1794872","61,08974359","118","61"
"#1C1516","914","476.6","circle","914","476,6","117,1794872","61,1025641","118,1794872","62,1025641","118","62"
"#1C1516","914","484.4","circle","914","484,4","117,1794872","62,1025641","118,1794872","63,1025641","118","63"
"#1D161A","914","492.2","circle","914","492,2","117,1794872","63,1025641","118,1794872","64,1025641","118","64"
"#141316","914","500","circle","914","500","117,1794872","64,1025641","118,1794872","65,1025641","118","65"
"#181719","914","507.8","circle","914","507,8","117,1794872","65,1025641","118,1794872","66,1025641","118","66"
"#141316","914","515.6","circle","914","515,6","117,1794872","66,1025641","118,1794872","67,1025641","118","67"
"#141316","914","523.4","circle","914","523,4","117,1794872","67,1025641","118,1794872","68,1025641","118","68"
"#141316","914","531.2","circle","914","531,2","117,1794872","68,1025641","118,1794872","69,1025641","118","69"
"#141316","914","539.1","circle","914","539,1","117,1794872","69,11538462","118,1794872","70,11538462","118","70"
"#1C1719","914","546.9","circle","914","546,9","117,1794872","70,11538462","118,1794872","71,11538462","118","71"
"#1C1719","914","554.7","circle","914","554,7","117,1794872","71,11538462","118,1794872","72,11538462","118","72"
"#261C1D","914","562.5","circle","914","562,5","117,1794872","72,11538462","118,1794872","73,11538462","118","73"
"#261C1D","914","570.3","circle","914","570,3","117,1794872","73,11538462","118,1794872","74,11538462","118","74"
"#2D2122","914","578.1","circle","914","578,1","117,1794872","74,11538462","118,1794872","75,11538462","118","75"
"#472D27","914","585.9","circle","914","585,9","117,1794872","75,11538462","118,1794872","76,11538462","118","76"
"#472D27","914","593.7","circle","914","593,7","117,1794872","76,11538462","118,1794872","77,11538462","118","77"
"#472D27","914","601.6","circle","914","601,6","117,1794872","77,12820513","118,1794872","78,12820513","118","78"
"#5B362B","914","609.4","circle","914","609,4","117,1794872","78,12820513","118,1794872","79,12820513","118","79"
"#6C3B33","914","617.2","circle","914","617,2","117,1794872","79,12820513","118,1794872","80,12820513","118","80"
"#774537","914","625","circle","914","625","117,1794872","80,12820513","118,1794872","81,12820513","118","81"
"#774537","914","632.8","circle","914","632,8","117,1794872","81,12820513","118,1794872","82,12820513","118","82"
"#774537","914","640.6","circle","914","640,6","117,1794872","82,12820513","118,1794872","83,12820513","118","83"
"#774537","914","648.4","circle","914","648,4","117,1794872","83,12820513","118,1794872","84,12820513","118","84"
"#895440","914","656.2","circle","914","656,2","117,1794872","84,12820513","118,1794872","85,12820513","118","85"
"#895440","914","664","circle","914","664","117,1794872","85,12820513","118,1794872","86,12820513","118","86"
"#86503C","914","671.9","circle","914","671,9","117,1794872","86,14102564","118,1794872","87,14102564","118","87"
"#86503C","914","679.7","circle","914","679,7","117,1794872","87,14102564","118,1794872","88,14102564","118","88"
"#86503C","914","687.5","circle","914","687,5","117,1794872","88,14102564","118,1794872","89,14102564","118","89"
